TIMESTAMP: 20.100000, X: 5.992306, Y: 16.571788, Z: -8.359924, PITCH: 0.026920, YAW: -1.787468
TIMESTAMP: 20.200000, X: 6.071214, Y: 16.618079, Z: -8.433074, PITCH: 0.025225, YAW: -1.791240
TIMESTAMP: 20.300000, X: 6.147246, Y: 16.659504, Z: -8.502912, PITCH: 0.023585, YAW: -1.794974
TIMESTAMP: 20.400000, X: 6.220242, Y: 16.695789, Z: -8.569206, PITCH: 0.022026, YAW: -1.798638
TIMESTAMP: 20.500000, X: 6.290037, Y: 16.726688, Z: -8.631732, PITCH: 0.020359, YAW: -1.802391
TIMESTAMP: 20.600000, X: 6.356463, Y: 16.751983, Z: -8.690272, PITCH: 0.018539, YAW: -1.806276
TIMESTAMP: 20.700000, X: 6.419353, Y: 16.771489, Z: -8.744616, PITCH: 0.016924, YAW: -1.809986
TIMESTAMP: 20.800000, X: 6.478545, Y: 16.785053, Z: -8.794567, PITCH: 0.015595, YAW: -1.813450
TIMESTAMP: 20.900000, X: 6.533882, Y: 16.792555, Z: -8.839932, PITCH: 0.013883, YAW: -1.817243
TIMESTAMP: 21.000000, X: 6.585213, Y: 16.793910, Z: -8.880531, PITCH: 0.011641, YAW: -1.821493
TIMESTAMP: 21.100000, X: 6.632403, Y: 16.789067, Z: -8.916197, PITCH: 0.010113, YAW: -1.825127
TIMESTAMP: 21.200000, X: 6.675325, Y: 16.778009, Z: -8.946769, PITCH: 0.009517, YAW: -1.827959
TIMESTAMP: 21.300000, X: 6.713871, Y: 16.760758, Z: -8.972104, PITCH: 0.007606, YAW: -1.831923
TIMESTAMP: 21.400000, X: 6.747948, Y: 16.737367, Z: -8.992065, PITCH: 0.004692, YAW: -1.836754
TIMESTAMP: 21.500000, X: 6.777486, Y: 16.707926, Z: -9.006533, PITCH: 0.006496, YAW: -1.837514
TIMESTAMP: 21.600000, X: 6.802430, Y: 16.672560, Z: -9.015397, PITCH: 0.015277, YAW: -1.832253
TIMESTAMP: 21.700000, X: 6.822750, Y: 16.631426, Z: -9.018564, PITCH: 0.025600, YAW: -1.825660
TIMESTAMP: 21.800000, X: 6.838438, Y: 16.584711, Z: -9.015949, PITCH: 0.033334, YAW: -1.821302
TIMESTAMP: 21.900000, X: 6.849507, Y: 16.532635, Z: -9.007484, PITCH: 0.040192, YAW: -1.817703
TIMESTAMP: 22.000000, X: 6.855994, Y: 16.475445, Z: -8.993112, PITCH: 0.048330, YAW: -1.812997
TIMESTAMP: 22.100000, X: 6.857959, Y: 16.413417, Z: -8.972791, PITCH: 0.056939, YAW: -1.807880
TIMESTAMP: 22.200000, X: 6.855483, Y: 16.346847, Z: -8.946490, PITCH: 0.064877, YAW: -1.803346
TIMESTAMP: 22.300000, X: 6.848668, Y: 16.276058, Z: -8.914191, PITCH: 0.072567, YAW: -1.799035
TIMESTAMP: 22.400000, X: 6.837639, Y: 16.201388, Z: -8.875890, PITCH: 0.080611, YAW: -1.794411
